iter	sum1	sum10	sum30	ba	ba10	agb	gpp	npp	rday	rnight	rstem	litterfall
2578	5021.5	440.75	71.75	24.9378	21.0322	281924	0.107528	0.036798	0	0.0264998	0.00662931	0.00520237
2579	5022.75	441	71.75	24.9391	21.035	281937	0.104179	0.0344209	0	0.0265299	0.00663026	0.00520805
2580	5023.75	441	71.75	24.9385	21.0358	281931	0.0929135	0.0282899	0	0.0253411	0.00631608	0.00521264
2581	5026.5	441	71.75	24.9391	21.0366	281941	0.0924805	0.0265394	0	0.0263278	0.00658507	0.00521814
2582	5026.5	441	71.75	24.9391	21.0372	281946	0.0752676	0.0189359	0	0.023294	0.00581326	0.00522361
2583	5028	441	71.75	24.9385	21.038	281953	0.0847422	0.024398	0	0.0240701	0.00601831	0.00522896
2584	5027	441.25	71.75	24.9375	21.0409	281962	0.0923176	0.0299696	0	0.02387	0.00597702	0.00523415
2585	5026	441	71.75	24.9356	21.0387	281951	0.0750137	0.0191135	0	0.0230256	0.00577283	0.0052382
2586	5030.75	441	71.75	24.9367	21.0394	281962	0.0968373	0.0312926	0	0.0251146	0.00631714	0.00524347
2587	5032.75	441	71.75	24.9381	21.0402	281974	0.101548	0.0348152	0	0.0249603	0.0062743	0.00524874
2588	5034.25	441	71.75	24.9392	21.041	281985	0.0848863	0.0255359	0	0.0233355	0.00585491	0.00525385
2589	5035.5	441	71.75	24.9407	21.0419	281999	0.0942146	0.0299569	0	0.0247727	0.00623246	0.00525889
2590	5035.25	440.75	71.75	24.9372	21.0384	281979	0.0384521	0.000691088	0	0.0209385	0.00527784	0.00526383
2591	5035.5	440.75	71.75	24.9366	21.0385	281980	0.0528054	0.00700249	0	0.0209043	0.00527733	0.00526844
2592	5037.25	441	71.75	24.9374	21.0412	281989	0.0910385	0.028107	0	0.0245009	0.00618894	0.00527317
2593	5039.75	441	71.75	24.9382	21.0416	281996	0.0734296	0.0165943	0	0.0239744	0.00606183	0.00527798
2594	5041	441.25	71.75	24.9397	21.0445	282009	0.0947948	0.0308181	0	0.0244261	0.00618883	0.00528276
2595	5041.25	441.25	71.75	24.9411	21.0453	282022	0.107876	0.0365297	0	0.0267607	0.00682016	0.0052875
2596	5042.75	441.25	71.75	24.9423	21.046	282033	0.099253	0.0322077	0	0.0256069	0.00649806	0.00529217
2597	5045	441.25	71.75	24.9435	21.0466	282043	0.082867	0.0241023	0	0.0233217	0.00589785	0.00529676
2598	5045.5	441.5	71.75	24.9438	21.0494	282052	0.086518	0.0269237	0	0.023126	0.00585748	0.00530122
2599	5044	441.5	71.75	24.9444	21.0502	282062	0.0830208	0.0240561	0	0.0234102	0.00593973	0.00530546
2600	5046	441.5	71.75	24.9432	21.0504	282058	0.0532141	0.00717343	0	0.0208888	0.00531641	0.00530976
2601	5045	441.5	71.75	24.9438	21.0509	282066	0.0690285	0.0164458	0	0.0219207	0.00558017	0.00531392
2602	5046	441.5	71.75	24.9429	21.0509	282064	0.0445167	0.00281301	0	0.0206705	0.00527867	0.00531794
2603	5044.5	441.5	71.75	24.9437	21.0516	282074	0.0961918	0.0320264	0	0.0242267	0.00618997	0.00532216
2604	5047.5	441.5	71.75	24.9451	21.0525	282087	0.0969073	0.0327414	0	0.0240864	0.00614795	0.00532638
2605	5048	441.5	71.75	24.9463	21.0532	282099	0.0863502	0.0263144	0	0.0234301	0.00598061	0.00533048
2606	5047.75	441.5	71.75	24.9473	21.0539	282109	0.0779668	0.0227758	0	0.0218292	0.00558065	0.00533452
2607	5049	441.5	71.75	24.9486	21.0548	282122	0.0836298	0.0256481	0	0.0225704	0.00577752	0.00533852
2608	5051.75	441.25	71.75	24.9477	21.0536	282126	0.0898689	0.0282015	0	0.0238041	0.00610648	0.00534214
2609	5055.25	441.25	71.75	24.9489	21.0544	282137	0.106978	0.0365597	0	0.0262453	0.00677541	0.00534611
2610	5057	441.25	71.75	24.9504	21.0553	282150	0.111293	0.0375003	0	0.0276522	0.00716275	0.00535
2611	5056.5	441.25	71.75	24.9517	21.0561	282162	0.0874927	0.0269765	0	0.0235105	0.00602403	0.00535376
2612	5059.25	441.25	71.75	24.9522	21.0568	282171	0.0783895	0.0220415	0	0.0225259	0.00577927	0.00535747
2613	5064.25	441.25	71.75	24.9519	21.0568	282169	0.0392026	0.0014104	0	0.0196357	0.00506619	0.00536115
2614	5065	441.25	71.75	24.9512	21.0572	282170	0.0686586	0.015581	0	0.0222978	0.00573819	0.00536469
2615	5068.25	441.25	71.75	24.9516	21.058	282179	0.0886505	0.0274959	0	0.0236801	0.00610632	0.00536808
2616	5069.5	441.25	71.75	24.9531	21.0588	282191	0.104434	0.0356862	0	0.0256065	0.00663529	0.00537164
2617	5071	441.25	71.75	24.9525	21.0588	282189	0.0408368	0.0010197	0	0.0207382	0.00535298	0.00537504
2618	5070	441.5	71.75	24.9533	21.0615	282199	0.0881135	0.0274053	0	0.0234773	0.00606365	0.00537822
2619	5072	441.5	71.75	24.9545	21.0622	282210	0.0995786	0.0325915	0	0.0253945	0.00658893	0.00538163
2620	5076	441.5	71.75	24.9551	21.0629	282219	0.0956793	0.0308134	0	0.024756	0.00640951	0.00538491
2621	5076.75	441.5	71.75	24.9563	21.0637	282231	0.0930174	0.0306167	0	0.0236205	0.00610666	0.00538812
2622	5078.25	441.5	71.75	24.957	21.0642	282238	0.0657248	0.0156371	0	0.0208271	0.00539096	0.00539133
2623	5078.75	441.5	71.75	24.9579	21.065	282250	0.0826542	0.0245908	0	0.0227792	0.00589887	0.00539444
2624	5080	441.25	71.5	24.8853	20.9931	281453	0.0841734	0.0266869	0	0.0220645	0.00571918	0.0053801
2625	5083	441	71.5	24.8833	20.991	281447	0.0342767	0.000372854	0	0.0192271	0.00501259	0.00538312
2626	5092.75	441	71.5	24.8839	20.9917	281456	0.0925817	0.0310598	0	0.0230823	0.00599991	0.00538636
2627	5099.75	441	71.5	24.8842	20.9924	281464	0.084861	0.0265559	0	0.0224759	0.00583648	0.00538932
2628	5100.75	441	71.5	24.8851	20.993	281474	0.0952776	0.0317978	0	0.0238612	0.00621198	0.00539226
2629	5102.75	441	71.5	24.8863	20.9938	281485	0.0962161	0.032428	0	0.0238829	0.00621273	0.00539516
2630	5104.25	441.25	71.5	24.8873	20.9963	281494	0.0764963	0.0220478	0	0.0215597	0.00559995	0.00539798
2631	5105.25	441.25	71.5	24.888	20.9967	281501	0.0638886	0.0143971	0	0.0207771	0.00540927	0.00540076
2632	5104.75	441.25	71.5	24.8874	20.9974	281502	0.0958593	0.0329539	0	0.0233437	0.00608373	0.00540293
2633	5104.5	441.25	71.5	24.8852	20.9982	281499	0.0988616	0.0333786	0	0.024487	0.00638672	0.00540557
2634	5107.75	441.25	71.5	24.8858	20.9989	281510	0.0803173	0.0240894	0	0.0219825	0.00571703	0.00540826
2635	5108.5	441.25	71.5	24.8856	20.9998	281516	0.0892712	0.0290324	0	0.0228776	0.00596008	0.00541085
2636	5109.25	441.25	71.5	24.8869	21.0007	281530	0.088286	0.0290569	0	0.0223847	0.00583727	0.00541338
2637	5110.25	441.25	71.5	24.8871	21.0014	281536	0.0752473	0.0213205	0	0.021441	0.00559834	0.00541554
2638	5112.25	441.25	71.5	24.888	21.002	281544	0.0680926	0.0168038	0	0.0211069	0.00551927	0.00541799
2639	5116.25	441.25	71.5	24.8893	21.0028	281557	0.0801132	0.0245838	0	0.0215222	0.00563252	0.00542035
2640	5118.5	441.25	71.5	24.8896	21.0035	281565	0.0911347	0.0300827	0	0.0230225	0.00603356	0.0054226
2641	5119.5	441.25	71.5	24.8901	21.0038	281570	0.0599457	0.0116727	0	0.0207565	0.00543836	0.00542496
2642	5120.5	441.25	71.5	24.8892	21.0038	281567	0.0290897	3.81442e-05	0	0.019421	0.00510793	0.00542722
2643	5117	441.25	71.5	24.889	21.0038	281568	0.0413537	0.00169823	0	0.0201045	0.00528452	0.0054294
2644	5110.5	441.25	71.5	24.8883	21.0045	281573	0.0898364	0.0299856	0	0.0224582	0.00589995	0.0054312
2645	5116.5	441.25	71.5	24.8887	21.0051	281580	0.0881288	0.0278835	0	0.0230762	0.00606569	0.00543327
2646	5119.25	441.5	71.5	24.8898	21.0079	281592	0.10508	0.0383369	0	0.024029	0.00632351	0.00543536
2647	5122.75	441.5	71.5	24.8897	21.0085	281596	0.0868328	0.0276138	0	0.0226523	0.00594185	0.0054372
2648	5127.25	441.5	71.5	24.8909	21.0092	281606	0.0941046	0.0311163	0	0.0237212	0.00623791	0.00543931
2649	5129.5	441.5	71.5	24.8919	21.0098	281616	0.0827423	0.0238505	0	0.0232686	0.00611027	0.00544131
2650	5131.75	441.5	71.5	24.8931	21.0105	281626	0.0816445	0.0244881	0	0.022304	0.0058615	0.00544329
2651	5132.25	441.5	71.5	24.8926	21.0111	281630	0.0745877	0.0213622	0	0.0210625	0.00554376	0.0054451
2652	5133.5	441.5	71.5	24.8938	21.0119	281641	0.0816437	0.0243506	0	0.0223868	0.00589763	0.00544702
2653	5134.25	441.5	71.5	24.8946	21.0127	281651	0.0868904	0.0282835	0	0.0221994	0.00585328	0.0054489
2654	5135.5	441.5	71.5	24.8959	21.0135	281663	0.0809157	0.0245814	0	0.0218758	0.00577107	0.00545075
2655	5137.75	441.5	71.5	24.8956	21.0135	281663	0.034801	0.00019525	0	0.0199259	0.00527061	0.00545245
2656	5136	441.5	71.5	24.8962	21.0142	281672	0.0934117	0.0311468	0	0.0233421	0.00617608	0.0054542
2657	5140.75	441.25	71.5	24.895	21.0123	281673	0.0992037	0.0347059	0	0.0236787	0.00626283	0.00545597
2658	5142	441	71.5	24.8942	21.011	281669	0.0905084	0.0299697	0	0.0227728	0.00600838	0.00545766
2659	5140.75	441	71.5	24.8925	21.0116	281666	0.0918775	0.0300115	0	0.0233943	0.00617776	0.00545919
2660	5142	441	71.5	24.8929	21.0119	281670	0.0594745	0.0118376	0	0.0203759	0.00537863	0.00546076
2661	5143.25	441	71.5	24.8938	21.0124	281678	0.0719731	0.0192788	0	0.0212249	0.0056068	0.00546234
2662	5145.25	441	71.5	24.8949	21.0132	281689	0.0984232	0.0344386	0	0.023482	0.00621968	0.00546375
2663	5146.25	441	71.5	24.8957	21.0136	281697	0.0676745	0.0169402	0	0.0207763	0.00549088	0.00546525
2664	5146.5	441	71.5	24.8946	21.0139	281697	0.0525423	0.00860772	0	0.0193052	0.00512222	0.00546613
2665	5146	441	71.5	24.8949	21.0146	281705	0.0938764	0.0315498	0	0.0232798	0.00617273	0.00546735
2666	5151	441.25	71.5	24.8963	21.0173	281718	0.0864032	0.0278886	0	0.0222196	0.00588109	0.00546878
2667	5151.75	441.25	71.5	24.8974	21.018	281728	0.0860782	0.0274539	0	0.0223575	0.00592207	0.00547018
2668	5154.25	441.25	71.5	24.8984	21.0187	281738	0.0782441	0.0228694	0	0.0217509	0.00576038	0.00547141
2669	5154	441.25	71.5	24.8983	21.0191	281742	0.0663014	0.0154552	0	0.0211222	0.00560185	0.0054725
2670	5156.5	441.25	71.5	24.8993	21.0197	281751	0.0706333	0.0178643	0	0.0215344	0.00571597	0.00547381
2671	5157.5	441	71.5	24.8969	21.0171	281745	0.0635956	0.0132359	0	0.0213507	0.00567171	0.00547505
2672	5160	441	71.5	24.8969	21.0171	281745	0.0350107	0.00032034	0	0.0194362	0.00517833	0.00547628
2673	5153.5	441	71.5	24.8962	21.0175	281747	0.06608	0.0148399	0	0.0214287	0.00570038	0.00547728
2674	5162.25	441	71.5	24.8976	21.0182	281758	0.0962303	0.0330238	0	0.0233717	0.00623178	0.00547857
2675	5164.25	441	71.5	24.8981	21.0188	281765	0.0893773	0.0277347	0	0.0237133	0.00631953	0.00547968
2676	5166	441	71.5	24.8988	21.0193	281772	0.070297	0.0175558	0	0.0215822	0.00573571	0.00548077
2677	5167.25	441	71.5	24.8996	21.0197	281779	0.0657943	0.01532	0	0.0209554	0.00557839	0.0054818
2678	5170	441	71.5	24.9003	21.0205	281789	0.0804726	0.0238638	0	0.0221113	0.00589247	0.00548256
2679	5170.5	441	71.5	24.9008	21.0212	281800	0.0781679	0.0233965	0	0.0213286	0.00568697	0.00548327
2680	5177.5	441	71.5	24.901	21.0212	281800	0.0357573	0.000696443	0	0.0184555	0.00494631	0.00548425
2681	5174	441	71.5	24.901	21.0214	281802	0.0471938	0.00519248	0	0.0192494	0.00515091	0.00548508
2682	5172.75	441	71.5	24.9015	21.022	281811	0.0907856	0.029923	0	0.0228766	0.00611885	0.00548586
2683	5179.25	441	71.5	24.9015	21.0225	281816	0.0693654	0.0186479	0	0.0203661	0.00543923	0.00548672
2684	5181.25	441	71.5	24.9011	21.0227	281816	0.0479702	0.00556961	0	0.0193406	0.00517947	0.00548755
2685	5175	441	71.5	24.9011	21.023	281821	0.0585974	0.0118783	0	0.0198699	0.00531966	0.00548821
2686	5179.25	441	71.5	24.9024	21.0238	281833	0.0817218	0.0254957	0	0.0215761	0.00577487	0.00548896
2687	5183.5	441.25	71.5	24.9037	21.0265	281844	0.0888382	0.0293973	0	0.0223005	0.00597457	0.0054897
2688	5186.5	441.25	71.5	24.904	21.0267	281848	0.0555804	0.0100488	0	0.0196773	0.00527364	0.00549036
2689	5189.5	441.25	71.5	24.9048	21.0274	281857	0.090715	0.0305293	0	0.0224171	0.00601283	0.00549074
2690	5193.75	441.25	71.5	24.8934	21.0177	281788	0.0729702	0.0194493	0	0.0215289	0.00576516	0.00548815
2691	5197.75	441.25	71.5	24.894	21.0182	281795	0.0631692	0.0147785	0	0.0200433	0.00537723	0.00548867
2692	5205.25	441.25	71.5	24.895	21.0187	281803	0.0640386	0.0156328	0	0.019868	0.00533484	0.00548922
2693	5210	441.25	71.5	24.8964	21.0195	281815	0.0752471	0.0226705	0	0.0204034	0.00547883	0.00548975
2694	5214.75	441.25	71.5	24.896	21.0203	281821	0.0844798	0.0276778	0	0.0213851	0.00574469	0.00549023
2695	5220.75	441.25	71.5	24.8973	21.021	281831	0.0869112	0.0285285	0	0.0219594	0.00590292	0.00549071
2696	5223.5	441.25	71.5	24.8984	21.0217	281842	0.0881459	0.0289424	0	0.0222659	0.00598531	0.00549114
2697	5224.75	441.25	71.5	24.8995	21.0223	281852	0.0727507	0.0209778	0	0.0203649	0.0054695	0.00549149
2698	5229.5	441.25	71.5	24.9007	21.0231	281863	0.0839482	0.0273559	0	0.0213464	0.0057404	0.00549185
2699	5233.25	441.25	71.5	24.9016	21.0236	281871	0.0653303	0.0162791	0	0.0200385	0.00539196	0.00549217
2700	5236.75	441.25	71.5	24.9029	21.0244	281884	0.0825782	0.0273129	0	0.0207187	0.00557816	0.00549235
2701	5239.5	441.25	71.5	24.9042	21.0252	281896	0.0771857	0.0225092	0	0.0214232	0.00577128	0.0054926
2702	5240.5	441.25	71.5	24.9049	21.026	281905	0.0762736	0.0225598	0	0.0209511	0.00564716	0.00549278
2703	5244	441.25	71.5	24.9063	21.0267	281917	0.0760108	0.022423	0	0.0209174	0.00564102	0.00549298
2704	5244.25	441.25	71.5	24.9071	21.0274	281926	0.089548	0.02998	0	0.0222061	0.00599732	0.00549314
2705	5249.5	441.25	71.5	24.9072	21.0281	281934	0.0798065	0.0244548	0	0.0213398	0.00575357	0.00549322
2706	5250.5	441.25	71.5	24.9081	21.0288	281943	0.0886414	0.0289087	0	0.0225009	0.00608077	0.00549331
2707	5260	441.25	71.5	24.9089	21.0294	281953	0.0925168	0.0309216	0	0.0229739	0.00620913	0.00549345
2708	5261.25	441.25	71.5	24.9099	21.03	281962	0.0821794	0.0245606	0	0.022395	0.00604008	0.00549349
2709	5262.75	441.25	71.5	24.9111	21.0307	281972	0.0938193	0.0294991	0	0.0245439	0.00665626	0.00549355
2710	5262.5	441.25	71.5	24.9123	21.0314	281983	0.0946557	0.0314452	0	0.0236351	0.00638586	0.00549358
2711	5264.5	441	71.25	24.8765	20.9958	281680	0.088259	0.0286062	0	0.022542	0.00606597	0.00548585
2712	5266	441	71.25	24.8766	20.9964	281687	0.0826563	0.0259876	0	0.0216676	0.00581942	0.00548549
2713	5279.5	441	71.25	24.8774	20.9972	281697	0.080387	0.0246264	0	0.021514	0.00577978	0.00548545
2714	5280	441.25	71.25	24.8787	21	281709	0.0804708	0.0253576	0	0.0210512	0.00566141	0.00548533
2715	5283.5	441.25	71.25	24.8799	21.0006	281720	0.0837093	0.0270055	0	0.0214641	0.0057807	0.0054852
2716	5287.25	441.25	71.25	24.8799	21.0013	281722	0.0759321	0.0234696	0	0.0201708	0.0054315	0.00548499
2717	5288.75	441.25	71.25	24.8809	21.002	281732	0.086441	0.0289405	0	0.0214406	0.00578089	0.00548487
2718	5291	441.25	71.25	24.8821	21.0026	281742	0.0871848	0.0281218	0	0.0223522	0.00602707	0.0054847
2719	5290.75	441.25	71.25	24.8832	21.0033	281752	0.0763761	0.0222912	0	0.0211902	0.00570258	0.00548452
2720	5292.5	441.25	71.25	24.8844	21.0041	281764	0.0756061	0.0230525	0	0.0202956	0.00547043	0.00548428
2721	5293.5	441.25	71.25	24.8856	21.0047	281774	0.0862526	0.0292618	0	0.021131	0.00570121	0.00548408
2722	5296.25	441.25	71.5	24.8868	21.0053	281784	0.0721124	0.0200013	0	0.0207159	0.0055845	0.00548384
2723	5296.75	441.25	71.5	24.8876	21.0059	281792	0.0668098	0.0175868	0	0.0198324	0.00535583	0.00548356
2724	5298.5	441.25	71.5	24.8889	21.0068	281805	0.0806043	0.0253752	0	0.0210838	0.0056973	0.00548329
2725	5299.5	441.25	71.5	24.8902	21.0074	281816	0.0917858	0.0312629	0	0.0223864	0.00606131	0.00548304
2726	5300.75	441.25	71.5	24.8915	21.0081	281827	0.0934336	0.0319346	0	0.0227152	0.00614669	0.00548279
2727	5301.25	441.25	71.5	24.8927	21.0088	281837	0.09241	0.0309568	0	0.0228971	0.00619024	0.00548253
2728	5301.75	441.25	71.5	24.8938	21.0095	281847	0.0916307	0.0296982	0	0.023383	0.0063211	0.00548223
2729	5300.75	441.25	71.5	24.8946	21.0101	281857	0.0875317	0.0272562	0	0.0231039	0.00623479	0.00548185
2730	5300.25	441.25	71.5	24.8941	21.0107	281859	0.0892568	0.0288944	0	0.0228142	0.00614948	0.00548128
2731	5298.75	441.25	71.5	24.8952	21.0114	281870	0.0935533	0.0302738	0	0.0239117	0.00645595	0.00548099
2732	5297.75	441	71.5	24.8891	21.0049	281848	0.0894474	0.0280579	0	0.0234769	0.00632353	0.00548059
2733	5301.75	441	71.5	24.8903	21.0055	281858	0.0912504	0.028136	0	0.0242759	0.00654726	0.0054803
2734	5300.75	441	71.5	24.8909	21.0061	281866	0.0790991	0.0232348	0	0.0218589	0.00586057	0.00547984
2735	5301.25	441	71.5	24.8921	21.0068	281877	0.0841163	0.026771	0	0.0218308	0.00586107	0.00547949
2736	5301.5	441	71.5	24.8919	21.0075	281883	0.0814931	0.0249379	0	0.0218307	0.00586167	0.00547913
2737	5301	441	71.75	24.8919	21.0083	281888	0.0807441	0.0235591	0	0.0224058	0.00602694	0.00547838
2738	5300.5	441	71.75	24.8916	21.0085	281889	0.0590416	0.0104565	0	0.0210601	0.00566295	0.00547799
2739	5299.5	441	71.75	24.8926	21.0093	281900	0.0763589	0.0229318	0	0.0207394	0.00558479	0.00547754
2740	5300.75	441.25	71.75	24.8937	21.012	281911	0.0819898	0.0260459	0	0.0212939	0.00574184	0.00547718
2741	5300.5	441.25	72	24.8949	21.0126	281920	0.0900199	0.0294684	0	0.0227757	0.00615413	0.00547685
2742	5300.5	441.25	72	24.8961	21.0133	281931	0.0941367	0.0318644	0	0.0231058	0.00624075	0.00547654
2743	5301	441.25	72	24.8959	21.014	281936	0.0808804	0.0232384	0	0.0226821	0.0061129	0.00547598
2744	5302.75	441.25	72	24.8956	21.0147	281940	0.0916241	0.0298715	0	0.0232645	0.00628524	0.00547534
2745	5300.75	441.25	72	24.8966	21.0153	281950	0.0870233	0.0270743	0	0.0229879	0.00619944	0.00547496
2746	5300.5	441.25	72	24.8974	21.0159	281959	0.0926265	0.0291378	0	0.0242366	0.00655359	0.00547455
2747	5299.25	441.25	72	24.8982	21.0166	281968	0.0901445	0.0282945	0	0.0236436	0.00637511	0.00547421
2748	5301.25	441.25	72.25	24.8991	21.0172	281977	0.0888408	0.0275824	0	0.0235134	0.00633177	0.00547389
2749	5299	441.25	72.25	24.8994	21.0178	281985	0.0915342	0.029209	0	0.0236892	0.00637638	0.00547352
2750	5301.25	441.25	72.25	24.9005	21.0185	281994	0.0895491	0.0275594	0	0.0238706	0.0064215	0.00547325
2751	5300.75	441.5	72.25	24.9018	21.0211	282004	0.0937183	0.0302125	0	0.0240491	0.00646688	0.00547297
2752	5299.5	441.5	72.25	24.9029	21.0218	282014	0.092272	0.0287005	0	0.0243909	0.00655797	0.00547268
2753	5299.75	441.5	72.25	24.9035	21.0222	282022	0.0824464	0.0220388	0	0.0242599	0.00651342	0.00547234
2754	5299.5	441.5	72.25	24.9045	21.0229	282031	0.0825301	0.0250468	0	0.0222679	0.0059527	0.00547204
2755	5299	441.5	72.25	24.9055	21.0234	282041	0.0790175	0.0228155	0	0.0221186	0.0059122	0.00547172
2756	5297.5	441.5	72.25	24.9064	21.0241	282051	0.0867057	0.0275507	0	0.0225427	0.00603698	0.00547139
2757	5299.5	441.75	72.25	24.9076	21.0267	282061	0.0822221	0.025505	0	0.021806	0.00583199	0.00547112
2758	5298.25	441.5	72.25	24.9061	21.0248	282056	0.0924242	0.0301731	0	0.0234741	0.00629436	0.00547054
2759	5297.5	441.5	72.25	24.9072	21.0254	282066	0.0885345	0.0274158	0	0.0235055	0.00629512	0.0054703
2760	5293	441.5	72.25	24.9077	21.0261	282075	0.095551	0.0308982	0	0.0244663	0.00656304	0.00546989
2761	5290	441.5	72.25	24.9079	21.0268	282082	0.0961229	0.031023	0	0.0246575	0.00660945	0.00546966
2762	5288.25	441.5	72.25	24.909	21.0274	282092	0.0882706	0.0264366	0	0.024058	0.00642954	0.00546945
2763	5288.5	441.5	72.25	24.9094	21.0278	282098	0.0704803	0.0176077	0	0.0216295	0.00575517	0.00546906
2764	5286.75	441.5	72.25	24.9106	21.0286	282110	0.0825845	0.0263003	0	0.0214529	0.0057157	0.00546887
2765	5287.25	441.5	72.25	24.912	21.0294	282123	0.0800383	0.0256041	0	0.0207103	0.00552171	0.0054687
2766	5283.25	441.75	72.25	24.9128	21.0322	282134	0.0807851	0.0257225	0	0.0209834	0.00559935	0.00546834
2767	5285.75	441.75	72.25	24.9139	21.0329	282144	0.0870962	0.0295143	0	0.021399	0.00571762	0.00546826
2768	5285.75	441.75	72.25	24.9141	21.0336	282151	0.0836901	0.0271026	0	0.0214254	0.00571816	0.00546797
2769	5286.75	441.75	72.25	24.9127	21.0338	282148	0.0848736	0.0274934	0	0.021721	0.00579815	0.00546712
2770	5285.75	441.75	72.25	24.9136	21.0345	282158	0.0858961	0.0273009	0	0.0223421	0.00596178	0.00546695
2771	5286.75	441.75	72.25	24.9149	21.0352	282169	0.096266	0.0327205	0	0.0235838	0.00630239	0.00546691
2772	5285.25	441.75	72.25	24.9158	21.0359	282179	0.0980242	0.0325068	0	0.0245611	0.00657084	0.00546678
2773	5281.5	441.75	72.25	24.917	21.0367	282190	0.0976703	0.031743	0	0.0249143	0.00666346	0.00546671
2774	5279.5	441.75	72.25	24.9183	21.0374	282201	0.100121	0.0326981	0	0.0254283	0.00680437	0.00546667
2775	5278.25	441.75	72.25	24.9196	21.0382	282213	0.10085	0.0326807	0	0.0257872	0.0069003	0.00546668
2776	5275.5	442	72.25	24.9207	21.0408	282223	0.0934223	0.0276906	0	0.025661	0.00685359	0.00546667
2777	5271.5	442	72.25	24.9213	21.0413	282230	0.0863697	0.0229747	0	0.0255241	0.00680702	0.00546668
2778	5270	442	72.25	24.9215	21.0419	282236	0.0958306	0.0298122	0	0.0253729	0.00676039	0.00546628
2779	5271.5	441.75	72.25	24.9203	21.0406	282232	0.0971066	0.0299451	0	0.0258863	0.00690277	0.00546563
2780	5268.75	441.75	72.25	24.9204	21.0412	282240	0.0953114	0.0291402	0	0.0255913	0.00680849	0.00546558
2781	5267.5	441.75	72.25	24.9207	21.0419	282246	0.0989005	0.0299014	0	0.0267643	0.00714778	0.00546573
2782	5267	441.75	72.25	24.9219	21.0426	282257	0.0995882	0.0303432	0	0.0267955	0.00714868	0.00546665
2783	5265	441.75	72.25	24.922	21.0433	282263	0.0971212	0.0288319	0	0.0266603	0.00709979	0.00547147
2784	5261.25	441.75	72.5	24.9232	21.044	282274	0.0989129	0.0302978	0	0.0265227	0.0070516	0.00548316
2785	5259	441.75	72.5	24.9241	21.0446	282283	0.0893584	0.0260099	0	0.0249258	0.00658021	0.00551318
2786	5260.75	441.75	72.5	24.9243	21.0452	282287	0.095051	0.0287637	0	0.0257519	0.00681288	0.00659611
2787	5261	441.5	72.5	24.9221	21.0425	282271	0.0967763	0.0282218	0	0.0269257	0.00715193	0.0132074
2788	5260.25	441.5	72.5	24.9231	21.0431	282281	0.08656	0.0265468	0	0.0232492	0.00609869	0.00548325
2789	5260.75	441.5	72.5	24.9232	21.0436	282288	0.0792364	0.0229979	0	0.0221824	0.00581027	0.00545895
2790	5260.75	441.5	72.5	24.9245	21.0443	282299	0.0946163	0.0324243	0	0.0230787	0.00605754	0.00544973
2791	5258.5	441.5	72.5	24.9257	21.0451	282310	0.0971618	0.0318317	0	0.0246918	0.00649315	0.00544745
2792	5255.5	441.5	72.5	24.9269	21.0458	282321	0.0973202	0.0311853	0	0.0252087	0.00663046	0.00544775
